question,answer_llm,answer_orig,document
"Does the free course include office hours, or do those come only with the optional community support?","The free course content does **not** include regular office hours by default. It’s mainly pre-recorded material in the course repo.

Regular Zoom office hours are part of the **optional paid community support** (AI Shipping Labs), while free students can ask questions in **Slack** and join any live sessions when they are separately announced.","There are no separate live sessions for every module by default. Module materials are pre-recorded and available in the course repo.

Live sessions are announced separately when they happen. If you are stuck, ask your question in Slack and follow the [asking questions guidelines](https://datatalks.club/docs/courses/zoomcamp-logistics/asking-questions/).

Optional extra support is available through [AI Shipping Labs](https://datatalks.club/docs/courses/llm-zoomcamp/ai-shipping-labs/), a paid community that includes regular Zoom office hours and additional structure. This is optional; the DataTalks.Club course content remains free.",d65e05bd7a
Can I count Bluesky posts as learning in public credits for the course?,Yes. Bluesky posts can be used for learning in public credits.,Yes. Bluesky posts can be used for learning in public credits.,dbf5369006
Does posting on Bluesky qualify for the public learning credits?,Yes. Bluesky posts can be used for learning in public credits.,Yes. Bluesky posts can be used for learning in public credits.,dbf5369006
Are Bluesky updates accepted when applying for learning in public credit?,Yes. Bluesky posts are accepted for learning in public credits.,Yes. Bluesky posts can be used for learning in public credits.,dbf5369006
"If I share my progress on Bluesky, will that be enough for course credits?",Yes — Bluesky posts can be used for learning in public credits.,Yes. Bluesky posts can be used for learning in public credits.,dbf5369006
Is Bluesky one of the platforms I can use for learning in public credits?,Yes. Bluesky posts can be used for learning in public credits.,Yes. Bluesky posts can be used for learning in public credits.,dbf5369006
What’s the Telegram channel for LLM Zoomcamp?,The Telegram channel for LLM Zoomcamp is: https://t.me/llm_zoomcamp,"The Telegram channel is [https://t.me/llm_zoomcamp](https://t.me/llm_zoomcamp).

Use it for announcements. For technical discussion and questions, use the course Slack channel.",054f3fd58f
Where can I find the course Telegram link?,The course Telegram link is: https://t.me/llm_zoomcamp,"The Telegram channel is [https://t.me/llm_zoomcamp](https://t.me/llm_zoomcamp).

Use it for announcements. For technical discussion and questions, use the course Slack channel.",054f3fd58f
"Is there an official Telegram group for LLM Zoomcamp, and what is it used for?","Yes — the official Telegram channel is [https://t.me/llm_zoomcamp](https://t.me/llm_zoomcamp).

It is used for announcements. For technical discussion and questions, use the course Slack channel.","The Telegram channel is [https://t.me/llm_zoomcamp](https://t.me/llm_zoomcamp).

Use it for announcements. For technical discussion and questions, use the course Slack channel.",054f3fd58f
Should I ask technical questions in the Telegram channel or somewhere else?,"Technical questions should be asked in the **course Slack channel**, not in the Telegram channel. The Telegram channel is mainly for announcements.","The Telegram channel is [https://t.me/llm_zoomcamp](https://t.me/llm_zoomcamp).

Use it for announcements. For technical discussion and questions, use the course Slack channel.",054f3fd58f
What’s the Slack channel for if Telegram is mainly for announcements?,The Slack channel is for **technical discussion and questions**. Telegram is mainly for announcements.,"The Telegram channel is [https://t.me/llm_zoomcamp](https://t.me/llm_zoomcamp).

Use it for announcements. For technical discussion and questions, use the course Slack channel.",054f3fd58f
Why do I get a different number of FAQ records than in the lecture videos?,"The FAQ dataset is loaded from a live source that changes over time, so the number of records can differ from the lecture videos. New questions may be added and old ones may be removed. The videos were recorded in May 2026, so the count in your environment may not match exactly.","We load the data from the live FAQ dataset, which changes over time: new questions are added and old ones are deleted. The videos were recorded in May 2026, so by the time you run the code the count is different from what you see in the videos.",e2d595f23c
